"","id","datasource","abstract","title","author"
"89","df35d.14.2","urn:node:GOA","Killer whales were monitored in Prince William Sound, Alaska with funding from the Exxon Valdez Oil Spill (EVOS) Trustee Council in 1989, 1990, and 1991 (damage assessment) and in 1993 (restoration monitoring). Monitoring was continued in 1995-2011 as part of the EVOS Trustee Council restoration program. The North Gulf Oceanic Society (NGOS) independently maintained a monitoring program in all other years since 1984. The goal of the photo monitoring has been to obtain identification photographs of all whales in all major resident pods and the AT1 transient group on an annual basis. Photo-identification techniques (after Bigg, et. al. 1990) were used to identify individual whales. The current photographic database includes tens of thousands of frames of film collected from 1984-2011 and is used to provide individual identifications for each encounter with whales. Vital rates for AB pod and all other frequently sighted resident pods have been calculated annually based on the photographic data.","Comprehensive Killer Whale Investigation: Annual Photographic Survey Summaries in Alaska 1984 - 2011","Craig Matkin"
"90","df35d.195.3","urn:node:GOA","The data were collected to describe the plankton populations of the North Pacific and to monitor their distribution and abundance over multiple years. The data include abundances of phytoplankton and zooplankton taxa retained by the Continuous Plankton Recorder which collected plankton samples as it was towed behind a merchant ship on a great circle transect from Vancouver, Canada to Japan. Several transects were occupied during 1997, and 2000-2009. 2009 data are also from a transect from Juan de Fuca Strait to Cook Inlet. The samples each represent 18.5km of tow and have been processed according to routine CPR protocols as directed by the Sir Alister Hardy Foundation for Ocean Science (SAHFOS) which operates and maintains the CPR survey. The midpoint of each sample is allocated a position and time based on information on deployment and recovery times from the ship's log.

1997 and 2000 - 2007 data were provided from archives of the Exxon Valdex Oil Spill Trustee Council. 2008 - 2009 data were provided by the North Pacific Research Board.","Continuous plankton recorder zooplankton and phytoplankton data, North Pacific Ocean: 1997, 2000-2009","Sonia Batten"
"91","df35d.15.6","urn:node:GOA","Study History:  
Fish/Shellfish Study Number 11 was initiated as a State/Federal Natural Resource Damage Assessment project as part of the 1989 Exxon Valdez oil spill study plan and continued through the 1992 work plan. Most components  of this report were published in October 1996 in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 53(10), followed by one article published in August 1997  in the Canadian Journal of Fisheries and Aquatic Sciences, vol. 54(8). 

Objectives:
The primary objective of this study was to estimate and compare egg larval mortality between oiled and nonoiled areas of the sound. Secondary objectives flowed from the requirements of estimating egg larval mortality and involved analyses of ancillary variables, such as depth profiles of temperature and salinity, width of egg beds and the depth distribution of eggs, mean length of larvae, rate of growth of larval length, and rate of reduction in larval density at plankton stations.

Publications:
McGurk, M.D., and Brown, E.D. 1996. Egg-larva mortality of Pacific herring in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can. J. Fish. Aquat. Sci. 53: 2343-2354.

Marty GD, Hose JE, McGurk MD, Brown ED. 1997. Histopathology and cytogenetic evaluation of Pacific herring larvae exposed to petroleum hydrocarbons in the laboratory or in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Can J Fish Aquat Sci 54: 1846-1857.

Injury to Prince William Sound herring following the Exxon Valdez oil spill. 1998. Compiled by Evelyn D. Brown, Timothy T. Baker. Fish/Shellfish  Study  Number 11, USFW. Anchorage, AK: EVOS Trustee Council.","Egg and larval mortality data between oiled and nonoiled areas of Prince William Sound, Alaska following the Exxon Valdez Oil Spill in 1989","Evelyn Brown"
"92","df35d.16.28","urn:node:GOA","Study History: Comprehensive assessment of coastal habitat wa sinitiated as Coastal Habitat Study No. 1 in 1989. Phase I was conducted in summer 1989/spring 1990 and involved site selection/ground truthing. Phase II involved intensive evaluation of study sites to determine extent of injury to natural resources in supratidal, intertidal and subtidal areas. Phase II commenced in the fall of 1989 and continued through the summer of 1991. The supratidal component was completed in 1991 and a final report was submitted separately. The subtidal portion was integrated into a suite of other subtidal studies and findsings were also reported separately. Draft preliminary status reports were issued for the intertidal componenet in 1990, 1991, 1992 and 1993 by Highsmith et al. as Coastal Habitat Study No. 1: Phase II in 1990 and 1991 and No. 1A in 1992 and 1993.

Abstract: The CoastalHabitat Injury Assessment Study was initiated to assess injury to intertidal habitats impacted by the Exxon Valdez oil spill. The study, conducted from 1989-1991, encompassed three major geographical areas impacted by the spill: Prince William Sound, Cook Inlet-Kenia Peninsula and Kodiak-Alaska Peninsula. Oiled sites were selected randomly and matched with non-oiled sites and classified into sheltered rocky, exposed rocky, coarse textured or estuarine habitat. Statistically significant differences between oiled and non-oiled sites were interpreted as impact due to the spill and/or clean-up activities. Most observed differences varied across regions, habitats and tidal heights. Algae, especially the perennial Fucus, was generally negatively impacted on oiled sites. Conversely, an increase in annual and ephemeral species in the lower intertidal occurred. Limpets, mussels, littorines, and the high cockscomb prickleback were injured by the spill, while oligochaetes and a single barnacle species were enhanced at most tidal heights following the spill. Although intertidal communities showed widespread impact from oiling/clean-up activities for algal, invertebrate and fish components, data revealed most habitats were recovering but had fully recovered by 1991. 

Source:
Highsmith, R.C., M.S. Stekoll, W.E. Barber, L. McDonald, D. Strickland and W.P. Erickson. 1994. Comprehensive assessment of coastal habitat, Exxon Valdez Oil Spill State/Federal Natural Resource Damage Assessment Final Report (Coastal Habitat Study Number 1A). School of Fisheries and Ocean Sciences, University of Alaska, Fairbanks, Alaska.","The Coastal Habitat Injury Assessment in Prince William Sound, Cook Inlet-Kenai Peninsula and Kodiak-Alaska Peninsula, Alaska: 1989 - 1991","Ray Highsmith"
"93","df35d.362.9","urn:node:GOA","Study History: Following the 1989 Exxon Valdez oil spill off Bligh Reef in Prince William Sound, Coghill Lake was selected as a system for sockeye salmon restoration to replace fishery stocks damaged by the oil spill. Edmundson et al. (1992) suggested that a decrease in macrozooplankton from excessive foraging by high densities of rearing fry produced from large escapements caused the decline in returns of Coghill Lake sockeye salmon. In 1993, a planned 5-year nutrient enrichment and evaluation continued in 1994 (Restoration Project 94259), 1995 (Restoration Project 95259) and 1996 (Restoration Project 96259). The fifth year of nutrient enrichment (1997) was not funded and this report summarizes results from the 4 years of treatment. 

Abstract: Prior to the recent run decline, Coghill Lake consistently produced the highest runs of sockeye salmon Oncorhynchus nerka in Prince William Sound. Although limnological and juvenile fisheries data are not available before the run decline, it is believed that sockeye salmon fry produced from consecutive years of high escapements overgrazed the forage base (zooplankton) and reduced the lake's rearing capacity. In 1993, the Exxon Valdez Oil Spill Trustee Council approved a stock restoration project (nutrient enrichment) for Coghill Lake as mitigation for damaged fishery resources. During 4 years of nutrient enrichment (1993 to 1996), the seasonal mean phosphorous concentration increased 220 percent, and the standing stock (density) of the prevalent zooplankton (Cyclops) increased 117 percent compared to pre-enrichment years. The sockeye salmon smolt population abundance averaged 263,604 before enrichment compared to 940,411 during treatment. This increased smolt production is attributed to increases in primary and secondary production because the number of smolts produced per spawner also increased during enrichment. The trophic level responses to nutrient enrichment in this meromictic, glacial were similar to those observed for other holomictic and meromictic (clear-water) lakes treated in Alaska. 

Publications:
Edmundson, J.A., G.B. Kyle, S.R. Carlson, and P.A. Shields. 1997. Trophic-level responses to nutrient treatment of meromictic and glacially influenced Coghill Lake, Exxon Vuldez Oil Spill Restoration Project Final Report (Restoration Project 96259), Alaska Department of Fish and Game, Division of Commercial Fisheries, Soldotna, Alaska.","Water quality monitoring and fertilizer application during the restoration of sockeye salmon at Coghill Lake, Alaska 1989-1995","Jim Edmundson"
"94","df35d.372.9","urn:node:GOA","Study History: Following the 1989 Exxon Valdez oil spill off Bligh Reef in Prince William Sound, Coghill Lake was selected as a system for sockeye salmon restoration to replace fishery stocks damaged by the oil spill. Edmundson et al. (1992) suggested that a decrease in macrozooplankton from excessive foraging by high densities of rearing fry produced from large escapements caused the decline in returns of Coghill Lake sockeye salmon. In 1993, a planned 5-year nutrient enrichment and evaluation continued in 1994 (Restoration Project 94259), 1995 (Restoration Project 95259) and 1996 (Restoration Project 96259). The fifth year of nutrient enrichment (1997) was not funded and this report summarizes results from the 4 years of treatment. 

Abstract: Prior to the recent run decline, Coghill Lake consistently produced the highest runs of sockeye salmon Oncorhynchus nerka in Prince William Sound. Although limnological and juvenile fisheries data are not available before the run decline, it is believed that sockeye salmon fry produced from consecutive years of high escapements overgrazed the forage base (zooplankton) and reduced the lake's rearing capacity. In 1993, the Exxon Valdez Oil Spill Trustee Council approved a stock restoration project (nutrient enrichment) for Coghill Lake as mitigation for damaged fishery resources. During 4 years of nutrient enrichment (1993 to 1996), the seasonal mean phosphorous concentration increased 220 percent, and the standing stock (density) of the prevalent zooplankton (Cyclops) increased 117 percent compared to pre-enrichment years. The sockeye salmon smolt population abundance averaged 263,604 before enrichment compared to 940,411 during treatment. This increased smolt production is attributed to increases in primary and secondary production because the number of smolts produced per spawner also increased during enrichment. The trophic level responses to nutrient enrichment in this meromictic, glacial were similar to those observed for other holomictic and meromictic (clear-water) lakes treated in Alaska. 

Publications:
Edmundson, J.A., G.B. Kyle, S.R. Carlson, and P.A. Shields. 1997. Trophic-level responses to nutrient treatment of meromictic and glacially influenced Coghill Lake, Exxon Vuldez Oil Spill Restoration Project Final Report (Restoration Project 96259), Alaska Department of Fish and Game, Division of Commercial Fisheries, Soldotna, Alaska.","Smolt Surveying for the Restoration of Sockeye Salmon at Coghill Lake, Alaska 1989-1998","Jim Edmundson"
"95","df35d.7.8","urn:node:GOA","Study History: 
After the 1989 Exxon Valdez oil spill, many researchers began measuring hydrocarbon concentrations in mussels, sediment, and other matrices in Prince William Sound to assess resource damage. The specific focus of this project was dense aggregations of intertidal mussels (Mytilus trossulus) within the slick trajectory. Oil accumulated in these filter-feeders; total polynuclear aromatic hydrocarbon concentrations were high in 1989 and remained relatively high for several years in mussel beds on unconsolidated sediment. The persistence of oil in these beds in Prince William Sound and along the Gulf of Alaska caused concern, and beginning in 1992 heavily oiled beds were systematically surveyed for oil content in mussel tissue and underlying sediment. Projections from earlier data (through 1995) were that oil would persist for up to three decades, thus funding for study was extended through 1999. This report synthesizes all available natural resource damage assessment data (17 independent studies) to develop a coherent picture of spatial and temporal oil distributions in mussels and sediment.

Abstract: 
Exxon Valdez oil trapped in intertidal sediment in Prince William Sound degraded slowly, was biologically available for at least a decade, and was toxic for at least 9 years. Habitat condition controlled the biological availability of oil. Exposure duration was short where mussels were only exposed to oil in water (months) and long (6 to 10 years) at locations where oil remained in sediment. Limited evidence suggests some oiling extended outside previously reported slick boundaries; polynuclear aromatic hydrocarbon (PAH) sources were verified with three independent petrogenic composition models. After an initial peak, oil concentrations typically declined in sediment and mussels, although distribution was non-uniform and variability was often high. Oil may persist in some intertidal sediment for >50 years, but declines in mussel tissue suggest it became less available to surface organisms and this community is recovering. Attempts to manually accelerate hydrocarbon loss from mussel beds were equivocal, demonstrating that removal of oil from intertidal sediment is difficult. Exposure to residual oil may explain why some vertebrate populations (pigeon guillemots, Cepphus columba, and sea otters, Enhydra lutris) that forage in the most heavily impacted areas have not yet fully recovered from the spill.

Publications:
M. G. Carls, and P. M. Harris.  2004. Monitoring of Oiled Mussel Beds in Prince William Sound and the Gulf of Alaska, Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 00090), National Oceanic and Atmospheric Administration, National Marine Fisheries Service, Auke Bay Laboratory, Juneau, Alaska.

Carls, M.G. and P.M. Harris.  2004.  Restoration of Oiled Mussel Beds in Prince William Sound, Alaska.  Mar. Environ. Res. 57:359-376.  

Carls, M.G., M.M. Babcock, P.M. Harris, G.V. Irvine, J.A. Cusick, and S.D. Rice.  2001. Persistence of Oiling in Mussel Beds after the Exxon Valdez Oil Spill.  Marine Environmental Research  51:167-190.","Recovery Monitoring and Restoration of Intertidal Oiled Mussel Beds in Prince William Sound, Alaska: 1989 - 2000","Mark Carls"
"96","df35d.97.14","urn:node:GOA","Study History: Restoration Project 01064 began in 1993 as a continuation of the initial post-spill study effort conducted as Marine Mammal Study Number 5 (Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas) in 1989 through 1991 and reclassified as Restoration Study Number 73 (Harbor Seal Restoration Study) in 1992. A final report was issued in 1994 for the combined Marine Mammal Study Number 5 and Restoration Study Number 73, entitled Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas Following the Exxon Valdez Oil Spill. Subsequently, annual reports were submitted entitled Habitat Use, Behavior, and Monitoring of Harbor Seals in Prince William Sound: 1994 Annual Report, 1995 Annual Report, 1996 Annual Report , 1997 Annual Report, 1998 Annual Report, and 1999 Annual Report . Fatty acid studies funded under Restoration Project 94320-F (Trophic Interactions of Harbor Seals in Prince William Sound) were included in the 1994 annual report for 94064. Fatty acid studies were continued and reported as part of this study for the duration of the project.

Abstract: We used aerial counts to monitor the trend in numbers of harbor seals in Prince William Sound, Alaska, following the 1989 Exxon Valdez oil spill. Repetitive counts were made at 25 haul-out sites during the annual molt period each year from 1990 through 1997. A generalized linear model indicated that time of day, date, and time relative to low tide significantly affected seal counts. When Poisson regression was used to adjust counts to a standardized set of survey conditions, results showed a highly significant decline of 4.6% per year. Unadjusted counts indicated a slight, but not statistically significant, decline in the number of seals. The number of harbor seals on the trend-count route in eastern and central PWS has been declining since at least 1984, with an overall population reduction of 63% through 1997. Programs to monitor long-term changes in animal population sizes should account for factors that can cause short-term variations in indices of abundance. The inclusion of such factors as covariates in models can improve the accuracy of monitoring programs.

Publications:

Adkison, M. D., T. J. Quinn II, and R. J. Small. 2003. Evaluation of the Alaska harbor seal population (Phoca vitulina) population survey: a simulation study. Marine Mammal Science 19: 764-90.

Boveng, P. L., J. L. Bengtson, D. E. Withrow, J. C. Cesarone, M. A. Simpkins, K. J. Frost, and J. J. Burns. 2003. The abundance of harbor seals in the Gulf of Alaska. Marine Mammal Science 19: 111-27.

Frost, K.J., Lowry, L.F., Ver Hoef, J.M., Iverson, S.J., Simpkins, M.A. 2005. Monitoring Habitat Use, and Trophic Interactions of Harbor Seals in Prince William Sound, Alaska. Exxon Valdez Oil Spill Trustee Council Report (Project #01064, 99064, 98064, 97064, 96064, 95064, 94064, 93064, R073, MM05). Alaska Department of Fish and Game, Fairbanks, Alaska.

Frost, K. J., L. F. Lowry, and J. Ver Hoef. 1999. Monitoring the trend of harbor seals in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Marine Mammal Science 15, no. 2: 494-506.

Ver Hoef, J. M., and K. J. Frost. 2003. A Bayesian hierarchical model for monitoring harbor seal changes in Prince William Sound, Alaska. Environmental and Ecological Statistics 10: 201-9.","Aerial Surveys of Harbor Seals in Prince William Sound, Alaska: 1989 - 2001","Kathryn Frost"
"97","jstocking.4.7","urn:node:GOA","This project is a component of the Exxon Valdez Oil Spill Trustee Councilâs integrated, multi-project program known as âGulfwatchâ (Long-term Monitoring of Marine Conditions and Injured Resources and Services).  The vast majority of seabird monitoring in areas affected by the Exxon Valdez oil spill has taken place around breeding colonies during the reproductive season, a time when food is generally at its most plentiful.  However, seabirds spend most of the year widely dispersed.  Late fall through winter are critical periods for survival as food tends to be relatively scarce or inaccessible, the climate more extreme, light levels reduced, day length shorter and water temperatures colder.  Post-spill ecosystem recovery and changing physical and biological factors all have the potential to affect Prince William Sound (PWS) seabird populations.  Of the seabirds that overwinter in PWS, nine species were initially injured by the Exxon Valdez oil spill, including three species that have not yet recovered (marbled murrelet, Kittlitzâs murrelet and pigeon guillemot).  From October 2011 through Decembe 2016, this project will monitor marine bird abundance, species composition, and habitat associations using multiple surveys (up to 5 surveys per season) during late fall and winter.  The data will improve our predictive models of marine bird species abundance and distribution in relation to biological and physical environmental factors.  In addition, by monitoring the top-down forcing by marine birds, a major source of herring predation, this project will complement the suite of PWS Herring Research & Monitoring studies, including improved mortality estimates for herring population models.  This project is part of the pelagic component within the integrated Gulfwatch program.  Our project uses as observing platforms the vessels associated with the Gulfwatch Humpback Whale surveys and PWS Herring Research & Monitoring Juvenile Herring Abundance Index as well as the Extended Adult Herring Biomass Surveys (year 2 onward) and integrates the marine bird observations with those studies.","Long-term monitoring of seabird abundance and habitat associations during late fall and winter in Prince William Sound","Mary Anne Bishop"
"98","df35a.21.13","urn:node:GOA","This dataset contains the short-term survival and tag loss data from tagging of juvenile pink salmon with passive integrated transpondar (PIT) tags in southwestern Prince William Sound, Alaska. The catch data is referenced by date, time of day, latitude and longitude. This was a feasibility study and contains catch data from 1 purse seine set on 1 day.  This is the only test of the mortality of juvenile pink salmon captured in the marine environment and tagged with PIT tags documented in the primary or gray literature as of 2005. The goal of this project was to evaluate the use of PIT tags as a second mark on otolith thermal marked juvenile hatchery pink salmon. The mortality could then be evaluated separately for early marine and the open ocean phases of the pink salmon life cycle.  Also included are water temperature and slainity data for the water in which the juvenile pink salmon were held during the short term mortality test. Data on tag detection in a adult pink salmon in a processing plant and detector configurations are also included. The fish were captured on 7/6/2005 at 17:51 GMT and tagging was complete by 01:59 on 7/7/2005 GMT. The fish were held on board the ADFG vessel R/V Solstice in an insulated fish tote until the study ended after 96 hours (7/11/2005 @ 02:00 GMT).

Survival to 96 hours was 92.5% (185 of 200), but 2 more fish had injuries that would have caused mortality. A lack of tagging experience  probably increased the mortality because 6 of 15 mortalities were in the first 25 fish tagged.  Examination of processing plants in Cordova for locations to scan for tags in returning adult pink salmon indicated  that changes in the plant would be necessary to get acceptable detection probabilities. Detection tests in August 2005 at one processing plant in Cordova supported that assessment.  Detection probabilities from three tests (n=51 tagged fish) were 0.14, 0.24, and 0.06.  Changes to processing lines to reduce the amount of metal would be required to get acceptable detection rates.  

The Exxon Valdez Trustee Council provided most of the funding for this project. The Alaska Department of Fish and Game contrbuted a significant amount of vessel time and PIT tag readers and data loggers (Mark Williette in the Soldotna office). The United States Forest Service (Dirk Lang) also loaned a portable PIT tag reader.","Management Applications: Implementing the SEA Pink Salmon  Survival Model- Tagging Technology","Steve Moffitt"
"99","df35d.228.4","urn:node:GOA","Study History: A comprehensive assessment of coastal habitat was initiated as Coastal Habitat Study No. 1 in 1989 following the Exxon Valdez oil spill. In 1990, experimental studies began in Herring Bay, Knight Island, Prince William Sound, which were designed to compliment the overall monitoring program by experimentally assessing intertidal community dynamics and mechanisms of recovery. This experimental approach went beyond basic species inventories, allowing a more comprehensive assessment of the oil spill impacts on physical and biological interactions mediating community structure. The manipulative experiments were designed to evaluate the strength of important species interactions and the role of physical factors in community structure. 

Abstract: Intertidal studies established in 1990 in Herring Bay, Prince William Sound in response to the Exxon Valdez oil spill continued through the 1995 field season. Examination of the dominant intertidal alga, Fucus gardneri, showed that in the high intertidal, reproductive plants had fewer receptacles per plant and egg settlement rates were lower at oiled than control sites. Fucus germlings were negatively affected by herbivores and desiccation. Excluding plants which lost thallus material, plants grew faster at oiled than control sites. Experiments employing biodegradable erosion control fabric mats to act as a substrate for Fucus germlings were initiated in 1993 on a sheltered rocky site which had been heavily oiled. Dense populations of Fucus had developed on the surface of the mats by the summer 1994. Populations of intertidal grazing invertebrates, such as limpets and periwinkles continued to show reduced densities on oiled sites in 1994. Results of comparisons of mussel size-frequency, filamentous algae abundance and mussel recruitment in filamentous algae on oiled and control sites showed a higher abundance of smaller and recruiting mussels and filamentous algae on oiled sites. These patterns appear to be related to the detection of higher water motion on oiled sites based on calcium sulphate cylinder dissolution rates.

Publications:
Highsmith, R.C., M.S. Stekoll, P.G. van Tamelen, S.M. Saupe, T.L. Rucker and L. Deysher. 1995. Herring Bay experimental and monitoring studies, Exxon Valdez Oil Spill Restoration Project Annual Report (Restoration Project 94086), Alaska Department of Fish and Game, Habitat and Restoration Division, Anchorage, Alaska.","Herring Bay Experimental and Monitoring Studies in Alaska: 1990 - 1995 [unformatted data]","Ray Highsmith"
"100","df35d.231.4","urn:node:GOA","In 2001, Short et al. (2004) identified residual oil from the 1989 Exxon Valdez oil spill in intertidal sediments. In the current study, five pairs of intertidal stations, each composed of one oiled and one nearby unoiled station (as identified by concurrent National Marine Fisheries Service studies), were evaluated for potential ecological impacts due to subsurface lingering oil. Oiled sediments were not toxic in the larval mussel bioassay using Mytilusedulis galloprovincialis, where development and survival in the 100% elutriate were equivalent to the unoiled stations and the controls. Significant toxicity was observed in the 28âday amphipod bioassay using Leptocheirus plumulosus, where survival at the oiled stations was 0% while survival in the unoiled stations ranged from 37 to 84%. Survival was inversely related to sediment PAH and positively related to percent fines (p<0.05). However, decreased survival in the unoiled sediments suggests that this test may have been influenced by the predominance of very coarse sediments and a lack of fineâgrained sediments. Benthic community structure was found to be similar between most oiled and unoiled stations; however, the power of statistical tests was low due to replicate variability. Study results indicate that residual oil sequestered in intertidal sediments is not causing communityâwide effects though populations of sensitive species, such as amphipods, may be impaired.

Publications:
Day, B. 2006. Ecological effects to benthic infauna from lingering oil 15 years after the Exxon Valdez oil spill. Exxon Valdez Oil Spill Restoration Project FinalReport (Restoration Project 040772),Integral Consulting Inc., Mercer Island, Washington.","Ecological Effects to Benthic Infauna from Lingering Oil in Prince William Sound, Alaska: 2004 [unformatted data]","Betsy Day"
"101","df35d.268.10","urn:node:GOA","Study History: Restoration Project 01064 began in 1993 as a continuation of the initial post-spill study effort conducted as Marine Mammal Study Number 5 (Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas) in 1989 through 1991 and reclassified as Restoration Study Number 73 (Harbor Seal Restoration Study) in 1992. A final report was issued in 1994 for the combined Marine Mammal Study Number 5 and Restoration Study Number 73, entitled Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas Following the Exxon Valdez Oil Spill. Subsequently, annual reports were submitted entitled Habitat Use, Behavior, and Monitoring of Harbor Seals in Prince William Sound: 1994 Annual Report, 1995 Annual Report, 1996 Annual Report , 1997 Annual Report, 1998 Annual Report, and 1999 Annual Report . Fatty acid studies funded under Restoration Project 94320-F (Trophic Interactions of Harbor Seals in Prince William Sound) were included in the 1994 annual report for 94064. Fatty acid studies were continued and reported as part of this study for the duration of the project.

Abstract: Harbor seals (Phoca vitulina richardsi) were captured in the coastal regions of Southeast Alaska, Gulf of Alaska, Prince William Sound (PWS), and Kodiak Island during 1976-1999. Blood was collected from 286 seals. Sera were tested for evidence of exposure to Brucella spp., phocid herpesvirus-1 (PhoHV-1), phocid herpesvirus-2 (PhHV-2), and phocine distemper virus (PDV). Antibody prevalence rates were 46% (46/100) for Brucella spp., 93% (225/243) for PhoHV-1, 0% (0/286) for PhHV-2, and 1% (2/160) for PDV. Antibody prevalence for Brucella spp. was directly related to host age. Antibody prevalence for PhoHV-1 was higher in PWS as compared to the other three regions. No evidence of mortality attributable to these four agents was observed during the course of this study. Based on the results of this survey, none of these agents is considered a significant mortality factor in harbor seals from the four regions of coastal Alaska included in the study.

Publications:
Frost, K.J., L.F. Lowry, J.M. Ver Hoef , S.J. Iverson, and M.A. Simpkins. 2005. Monitoring, habitat use, and trophic interactions of harbor seals in Prince William Sound, Alaska. Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 01064), Alaska Department of Fish and Game, Habitat and Restoration Division, Anchorage, Alaska.

Zarnke, R. L., T. C. Harder, H. W. Vos, J. M. Ver Hoef, and A. D. Osterhaus. 1997. Serologic survey for phocid herpesvirus-1 and -2 in marine mammals from Alaska and Russia. Journal of Wildlife Diseases 33: 459-65.

Zarnke, R. L., J. T. Saliki, A. P. Macmillan, S. D. Brew, C. E. Dawson, J. M. Ver Hoef, and R. J. Small. 2005. Serologic survey for Brucella spp. bacteria, phocid herpesvirus-1, phocid herpesvirus-2, and phocine distemper virus in harbor seals (Phoca vitulina richardsi) from Alaska, 1976-1999. Journal of Wildlife Disease","Disease assays conducted on harbor seal blood serum in Prince William Sound, Alaska: 1975 - 2001","Kathryn Frost"
"102","df35d.303.10","urn:node:GOA","Surveys were conducted in 1992-93 at Little Waterfall Creek (LWC), Afognak Island, to evaluate instream habitat and potential stock restoration techniques for wild salmon stocks. Data indicated that LWC contained significant amounts of spawning habitat that were underutilized by pink and coho salmon due to an ineffective barrier bypass structure. The project priorities were to renovate the bypass to reduce gradients and design resting pools to minimize water velocity. The bypass renovation was completed in the fall 1995; bypass gradients were reduced from 27% to 17-20% and two additional resting pools and an entrance pool were installed. The steeppass sections were staggered between pools to reduce the velocity of stream flows. The historical performance of the three bypasses at LWC, since installation in 1981, has been significant, increasing average pink salmon escapements from -7,000 to -70,000 fish. The number of pink salmon migrating by way of all three bypasses to spawn in upstream habitat has significantly increased resultant returns; however, regression analysis was driven by the large upstream escapement in 1993. The historical proportion of the total annual pink salmon escapement to migrate upstream has primarily been a function of the design and performance of the largest (most upstream) bypass.

Publications:
Honnold, S.G. 2001. Little Waterfall Creek barrier bypass improvement: Pink and coho salmon habitat enhancement, Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 97139Al), Alaska Department of Fish and Game, Division of Commercial Fisheries, Kodiak, Alaska.","Salmon escapement estimates at the Little Waterfall barrier bypass, Afognak Island, Alaska: 1995 - 1998","Steven Honnold"
"103","df35d.336.6","urn:node:GOA","We investigated the relative roles of natural factors and shoreline harvest leading to localized declines of the black leather chiton, Katharina tunicata, on the Kenai Peninsula, Alaska. Field surveys of the significant predictors of K. tunicata across 11 sites suggest that its current spatial variation is significantly related to human exploitation and sea otter predation. Traditional ecological knowledge further revealed that several benthic marine invertebrates (sea urchin, crab and clams) have declined sequentially, with reduced densities of K. tunicata being the most recent. We propose that a restriction in alternative prey species availability has led to recent intensified per capita predator impacts on K. tunicata. Experimental K. tunicata removals in the low intertidal revealed that at high densities, K. tunicata reduced the density of Alaria marginata, by 94% and species richness by 38%, and altered algal and invertebrate community structure. Across site comparisons showed that A. marginata biomass was 7 times greater at exploited versus unexploited sites. Furthermore, community structure differed significantly as a function of predation pressure. These results provide evidence of a trophic cascade and reveal the extent to which fishing and natural predation, via the reduction of a shared keystone resource, indirectly alter a temperate coastal ecosystem. 

Publications: 
Salomon, A.K. 2006. Investigating the relative roles of natural factors and shoreline harvest in altering the community structure, dynamics and diversity of the Kenai Peninsulaâs rocky intertidal, Exxon Valdez Oil Spill Gulf Ecosystem Monitoring and Research Project Final Report (GEM Project 030647), University of Washington, Seattle, Washington.","Rocky Intertidal Species Diversity along the Kenai Peninsula, Alaska: 2003 - 2004","Anne Salomon"
"104","df35d.417.5","urn:node:GOA","Study History: Restoration Project 01064 began in 1993 as a continuation of the initial post-spill study effort conducted as Marine Mammal Study Number 5 (Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas) in 1989 through 1991 and reclassified as Restoration Study Number 73 (Harbor Seal Restoration Study) in 1992. A final report was issued in 1994 for the combined Marine Mammal Study Number 5 and Restoration Study Number 73, entitled Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas Following the Exxon Valdez Oil Spill. Subsequently, annual reports were submitted entitled Habitat Use, Behavior, and Monitoring of Harbor Seals in Prince William Sound: 1994 Annual Report, 1995 Annual Report, 1996 Annual Report , 1997 Annual Report, 1998 Annual Report, and 1999 Annual Report . Fatty acid studies funded under Restoration Project 94320-F (Trophic Interactions of Harbor Seals in Prince William Sound) were included in the 1994 annual report for 94064. Fatty acid studies were continued and reported as part of this study for the duration of the project.

Publications:
Iverson, S. J., K. J. Frost, and L. F. Lowry. 1997. Fatty acid signatures reveal fine scale structure of foraging distribution of harbor seals and their prey in Prince William Sound, Alaska. Marine Ecology Progress Series 151: 255-71. 

Iverson, S. J., K. J. Frost, and S. L. C. Lang. 2002. Fat content and fatty acid composition of forage fish and invertebrates in Prince William Sound, Alaska: factors contributing to among and within species variability. Marine Ecology Progress Series 241: 161-81.

Iverson, S. J., C. Field, W. D. Bowen, and W. Blanchard. 2004. Quantitative fatty acid signature analysis: a new method of estimating predator diets. Ecological Monographs 74, no. 2: 211-35.

Iverson, S. J., S. L. C. Lang, and M. H. Cooper. 2001. Comparison of the Bligh and Dyer and Folch methods for total lipid determination in a broad range of marine tissue. Lipids 36, no. 11.","Fatty acid signatures for harbor seals and their prey in and around Prince William Sound, Alaska","Kathryn Frost"
